sector,num_bedrooms,num_bathrooms,num_balconies,age_group,super_built_up_area,built_up_area,carpet_area,floor_number,servant_room,pooja_room,store_room,furnished,Centrally Air Conditioned,False Ceiling Lighting,Intercom Facility,Private Garden / Terrace,Separate entry for servant room,Spacious Interiors
sector 12,4,3.0,3.0,Moderately New Flat,3637.2,3150.0,2794.115089143354,6.0,0,0,0,0,0,0,0,0,0,0
sector 79,2,2.0,3.0,New Flat,1530.0,1336.2445414847161,1180.3046061835116,7.0,0,0,0,0,0,0,1,0,0,0
sector 78,3,3.0,3.0,Moderately Old Flat,2176.0,1900.4366812227074,1678.6554399054385,9.0,1,0,0,0,0,0,1,0,0,0
sector 37,3,3.0,3.0,Under Construction,1603.0,1500.0,1280.8774151534942,0.0,0,0,0,0,0,0,1,0,0,0
sector 36,3,2.0,3.0,New Flat,1311.99,1141.0463973799128,1010.0,2.0,0,0,0,1,0,0,1,0,0,1
sector 109,3,3.0,1.0,New Flat,2944.833,2561.14077510917,2267.0,4.0,1,0,0,0,0,0,0,0,0,0
sector 12,3,4.0,2.0,Old Flat,2309.3333333333335,2000.0,1774.0413264402248,2.0,1,0,0,0,0,0,0,0,0,0
sector 33,2,2.0,2.0,Under Construction,1210.0,1056.7685589519651,933.4435120797706,3.0,0,0,0,0,0,0,0,0,0,0
sector 99,4,4.0,4.0,New Flat,3273.48,2835.0,2514.7035802290184,2.0,0,0,0,0,0,0,0,0,0,0
sector 29,3,4.0,4.0,Old Flat,2286.2400000000002,1988.3580786026203,1760.0,3.0,0,0,0,0,0,0,0,0,0,0
sector 29,3,4.0,4.0,Old Flat,2286.2400000000002,1988.3580786026203,1760.0,3.0,0,0,0,0,0,0,0,0,0,0
sector 70,6,7.0,4.0,Moderately New Flat,6235.2,5422.794759825328,4800.0,0.0,1,0,0,0,0,1,1,0,1,1
sector 84,2,2.0,3.0,New Flat,1350.0,1179.0393013100438,1041.4452407501572,10.0,0,0,0,0,0,0,0,0,0,0
sector 55,4,3.0,4.0,Moderately Old Flat,2338.2,2033.5480349344978,1800.0,9.0,0,1,0,1,0,0,1,0,0,0
sector 92,2,2.0,1.0,New Flat,756.8118333333334,645.9999999999999,590.9999999999999,10.0,0,0,0,1,0,0,1,0,0,0
sector 89,2,3.0,2.0,Under Construction,1432.797,1246.1130458515286,1103.0,4.0,1,1,0,1,0,0,1,0,0,0
sector 92,3,3.0,1.0,Moderately New Flat,974.2500000000001,847.3116812227074,750.0,10.0,0,0,0,0,0,0,0,0,0,0
sector 108,2,3.0,3.0,Moderately New Flat,1217.7309516666667,1283.0,734.43,4.0,0,0,0,0,0,0,0,0,1,1
sohna road,2,2.0,2.0,Moderately New Flat,950.0,750.9577865720524,597.53,7.0,0,0,0,0,0,0,1,0,0,0
sector 59,3,1.0,0.0,Under Construction,2649.96,2295.0,2035.7124220901578,0.0,0,0,0,0,0,0,0,0,0,0
sector 65,3,3.0,2.0,Under Construction,1828.0,1596.5065502183406,1410.1940000676202,7.0,0,0,0,0,0,0,1,0,0,0
sector 76,3,3.0,4.0,Moderately New Flat,1765.0,1541.4847161572054,1361.5932221659464,7.0,0,0,0,1,0,1,1,0,0,1
sector 102,3,3.0,3.0,New Flat,1852.0,1551.2336244541484,1320.0,9.0,0,0,0,0,0,0,1,0,0,0
sohna road,2,2.0,2.0,New Flat,748.2239999999999,650.7353711790394,576.0,1.0,0,0,0,0,0,0,0,0,0,0
sohna road,2,2.0,1.0,Moderately New Flat,594.3184800000001,516.8827205240175,457.52,0.0,0,0,0,1,0,0,0,0,0,0
sector 70,3,4.0,4.0,New Flat,2125.0,1855.8951965065503,1639.3119530326549,27.0,1,0,0,0,0,0,1,0,0,0
sector 113,3,3.0,2.0,Under Construction,1579.0,1379.0393013100438,1218.105211218147,8.0,0,0,0,0,0,0,0,0,0,0
sector 71,2,2.0,2.0,Moderately Old Flat,1200.0,1048.0349344978167,925.7291028890287,6.0,0,0,0,0,0,0,0,0,0,0
sohna road,2,2.0,2.0,Moderately New Flat,607.932,528.7224890829693,468.0,3.0,0,0,0,0,0,0,1,0,0,0
sohna road,1,1.0,0.0,New Flat,558.8586666666667,484.0,429.31800099853433,2.0,0,0,0,0,0,0,0,0,0,0
sector 33,2,2.0,2.0,Moderately New Flat,1252.4524999999999,1275.0,795.0,4.0,0,0,0,0,0,0,0,0,0,0
sector 61,2,2.0,2.0,Under Construction,1493.85,1299.2112445414846,1150.0,3.0,0,0,0,0,0,0,1,0,0,0
sector 37,3,3.0,3.0,Under Construction,1623.75,1412.186135371179,1250.0,1.0,0,0,0,0,0,0,0,0,0,0
sector 113,4,4.0,4.0,Under Construction,2985.102,2596.1629912663757,2298.0,34.0,1,1,0,0,1,0,1,0,0,1
sector 103,2,2.0,3.0,Moderately Old Flat,1423.0,1242.7947598253277,1097.760427842573,3.0,0,0,0,0,0,0,0,0,0,0
sohna road,2,2.0,2.0,New Flat,695.1093333333333,602.0,533.9864392585076,1.0,0,0,0,0,0,0,0,0,0,0
sector 61,3,3.0,3.0,Under Construction,1549.0,1204.8148389737992,939.37,3.0,1,0,0,0,1,0,1,1,0,1
sector 89,2,2.0,2.0,Under Construction,1432.797,1246.1130458515286,1103.0,2.0,0,0,0,0,0,0,0,0,0,0
sector 43,4,5.0,2.0,Moderately New Flat,2940.0,2567.685589519651,2268.0363020781206,8.0,1,0,0,0,0,0,1,0,0,0
sector 3,2,2.0,1.0,Moderately New Flat,650.0,593.2177947598252,550.0000000000001,3.0,0,0,0,0,0,0,1,0,0,0
sector 52,4,4.0,3.0,Moderately Old Flat,2251.6000000000004,2100.0,1600.0,1.0,0,0,0,0,0,0,0,0,0,0
gwal pahari,4,4.0,4.0,Moderately Old Flat,2000.0,1850.0,1650.0,10.0,0,0,0,0,0,0,0,0,0,0
sector 79,2,2.0,2.0,New Flat,1973.181,1716.0885917030569,1519.0,12.0,0,0,0,0,0,0,1,0,0,0
sector 92,4,3.0,3.0,Under Construction,2416.7173333333335,2093.0,1856.5342481196953,9.0,1,0,0,0,0,0,0,1,0,0
sector 106,4,3.0,3.0,Old Flat,1961.49,1705.9208515283844,1510.0,19.0,1,0,0,0,0,1,1,0,1,0
sector 65,3,3.0,0.0,Under Construction,2110.730666666667,1828.0,1621.4737723663654,14.0,0,0,0,0,0,0,0,0,0,0
sector 108,3,4.0,0.0,Moderately New Flat,3290.8,2850.0,2528.0088901773206,12.0,0,0,0,0,0,0,0,0,0,0
sector 103,2,2.0,2.0,New Flat,1630.1006666666667,1361.0,1300.0,9.0,0,0,0,0,0,0,0,0,0,0
sector 95,2,2.0,0.0,Moderately New Flat,1143.12,990.0,878.1504565879112,6.0,0,0,0,0,0,0,0,0,0,0
sector 95,2,2.0,1.0,Moderately New Flat,906.9906666666666,950.0,551.9999999999999,11.0,0,0,0,0,0,0,0,0,0,0
sector 37,3,3.0,4.0,Under Construction,1991.8,1725.0,1530.1106440546937,2.0,0,0,0,0,0,0,0,0,0,0
sector 56,1,1.0,2.0,Old Flat,779.3999999999999,677.8493449781661,599.9999999999999,3.0,0,0,0,0,0,0,0,0,0,0
sector 79,2,2.0,0.0,New Flat,1495.2933333333333,1295.0,1148.6917588700455,12.0,0,0,0,0,0,0,0,0,0,0
sohna road,2,2.0,3.0,New Flat,812.308,822.0,519.9999999999999,1.0,0,0,0,0,0,0,0,0,0,0
sector 37,2,2.0,4.0,Under Construction,1651.1733333333334,1430.0,1268.4395484047607,13.0,0,0,0,0,0,0,0,0,0,0
sector 77,3,3.0,3.0,Moderately New Flat,2003.3466666666666,1735.0,1538.9808506868949,10.0,0,0,0,0,0,0,0,0,0,0
sector 69,4,3.0,0.0,Under Construction,2108.421333333333,1826.0,1619.6997310399252,0.0,0,0,0,0,0,0,0,0,0,0
sector 70,3,4.0,3.0,New Flat,1950.0,1504.590884279476,1161.0,2.0,1,0,0,0,0,0,1,0,0,1
sector 33,2,2.0,4.0,Under Construction,1299.0,1129.7489082969432,1000.0,3.0,0,0,0,0,0,0,1,0,0,0
sector 103,2,2.0,3.0,Moderately New Flat,1372.61,1365.0,900.0,1.0,0,0,0,1,0,0,0,0,0,0
sector 92,3,2.0,2.0,Moderately New Flat,1722.474,1498.047052401747,1326.0,15.0,0,0,0,1,0,0,1,0,0,0
sector 35,2,2.0,2.0,New Flat,750.0,665.0109170305676,599.9999999999999,2.0,0,0,0,0,0,0,1,0,0,0
sector 104,3,3.0,4.0,New Flat,2974.71,2587.125,2290.0,3.0,1,0,0,0,0,0,1,0,0,0
sector 89,2,2.0,2.0,Under Construction,1103.0,963.3187772925764,850.8993337388322,2.0,0,0,0,0,0,0,1,0,0,0
sector 76,2,2.0,2.0,Under Construction,962.5589999999999,837.143941048035,741.0,9.0,0,0,0,0,0,0,1,0,0,0
sector 92,3,3.0,0.0,Moderately New Flat,1815.136,1572.0,1394.3964825820167,7.0,0,0,0,0,0,0,0,0,0,0
sohna road,2,2.0,0.0,Moderately New Flat,654.6960000000001,567.0,502.9407160458037,10.0,0,0,0,0,0,0,0,0,0,0
sector 78,3,3.0,3.0,Moderately Old Flat,1972.6036666666666,1853.0,1390.0,6.0,0,0,0,0,0,0,0,0,0,0
sector 22,3,4.0,4.0,Under Construction,2338.2,2033.5480349344978,1800.0,8.0,1,0,0,1,0,0,0,0,0,0
sector 92,4,5.0,4.0,Moderately New Flat,2068.2966666666666,1895.0,1500.0,13.0,0,0,0,0,0,0,0,0,0,0
sector 85,3,3.0,3.0,Under Construction,2458.2853333333333,2129.0,1888.466991995619,17.0,1,0,0,0,0,0,0,0,0,0
sector 92,4,4.0,4.0,Moderately New Flat,2002.192,1734.0,1538.0938300236749,3.0,0,0,0,0,0,0,0,0,0,0
sector 9,4,4.0,4.0,Old Flat,2979.04,2580.0,2288.5133111078903,9.0,0,0,0,0,0,0,0,0,0,0
sector 49,1,2.0,2.0,Moderately New Flat,871.629,758.0615174672489,671.0,2.0,0,0,0,0,0,0,0,0,0,0
sector 90,2,2.0,3.0,New Flat,1352.0,1350.0,1117.878203276328,9.0,0,0,0,0,0,0,0,0,0,0
sector 37,3,1.0,0.0,Moderately New Flat,2101.4933333333333,1820.0,1614.3776070606045,0.0,0,0,0,0,0,0,0,0,0,0
sector 78,2,2.0,2.0,Moderately Old Flat,1413.312,1224.0,1085.7132917814174,5.0,0,0,0,0,0,0,0,0,0,0
dwarka expressway,3,3.0,4.0,Under Construction,2240.0533333333333,1940.0,1720.820086647018,4.0,1,0,0,0,0,0,0,0,0,0
sector 78,2,2.0,0.0,Under Construction,1876.3333333333333,1625.0,1441.4085777326827,5.0,0,0,0,0,0,0,0,0,0,0
sector 81,2,2.0,2.0,Under Construction,709.2540000000001,616.8429039301309,546.0,4.0,0,0,0,0,0,0,0,0,0,0
sector 3,2,2.0,3.0,Under Construction,1444.0,1261.1353711790393,1113.960687143131,0.0,0,0,0,0,0,0,0,0,0,0
sohna road,2,2.0,1.0,Moderately New Flat,625.76727,544.2339415938866,481.73000000000013,0.0,0,1,0,0,0,0,1,0,1,0
sector 90,3,3.0,3.0,Moderately New Flat,1948.5,1694.6233624454148,1500.0,9.0,1,0,0,0,0,0,1,0,1,0
sector 95,2,2.0,1.0,Moderately New Flat,980.0,855.8951965065503,756.0121006927068,2.0,0,0,0,0,0,0,1,0,0,0
sector 9,4,3.0,4.0,Moderately New Flat,2143.35,1864.0856986899562,1650.0,8.0,0,0,0,1,0,0,0,0,0,0
sohna road,1,1.0,1.0,New Flat,511.80600000000004,445.1210698689956,394.0,6.0,0,0,0,0,0,0,1,0,0,0
sector 48,3,3.0,0.0,Moderately New Flat,2125.0,1855.8951965065503,1639.3119530326549,15.0,1,0,0,0,0,0,1,0,0,0
sector 4,2,2.0,1.0,Moderately New Flat,1169.1,1016.7740174672489,900.0,1.0,0,0,0,1,0,1,0,0,0,1
sector 92,4,4.0,3.0,Moderately Old Flat,2213.496,1925.0921397379914,1704.0,1.0,0,0,0,0,0,0,0,0,0,1
sohna road,2,2.0,3.0,Under Construction,1350.0,1179.0393013100438,1041.4452407501572,9.0,0,0,0,0,0,0,1,0,0,0
sector 92,3,3.0,3.0,Moderately Old Flat,1440.45,1258.0349344978167,1111.2220718804178,1.0,0,0,0,0,0,0,0,0,0,0
sector 56,1,1.0,1.0,Old Flat,525.0,458.5152838427948,405.00648251395,1.0,0,0,0,0,0,0,0,0,0,0
sector 68,2,2.0,3.0,New Flat,1245.0,1087.3362445414848,960.4439442473672,11.0,0,0,0,0,0,0,1,0,0,0
sector 33,2,2.0,3.0,Under Construction,893.66004,777.2220589519652,687.9599999999999,8.0,0,0,0,0,0,0,0,0,0,0
sector 22,3,5.0,4.0,Under Construction,3090.0,2698.689956331878,2383.7524399392487,3.0,1,0,0,1,1,0,1,0,0,1
sector 109,3,3.0,3.0,New Flat,1750.0,1466.0,1460.0,4.0,0,0,0,0,0,0,1,0,0,0
sohna road,2,2.0,2.0,Under Construction,974.2500000000001,847.3116812227074,750.0,4.0,0,0,0,0,0,1,1,1,0,0
sector 109,4,4.0,2.0,Moderately New Flat,2630.0,2296.9432314410483,2028.8896171651213,11.0,1,1,0,0,0,0,1,0,0,0
sector 22,3,4.0,4.0,Under Construction,2781.0,2428.82096069869,2145.3771959453243,2.0,0,0,0,0,0,0,1,0,0,0
sector 68,2,2.0,2.0,New Flat,1532.82,1333.103711790393,1180.0,12.0,0,0,0,0,0,0,1,0,0,0
sector 102,4,4.0,4.0,Moderately New Flat,3715.1400000000003,3231.081877729258,2860.0,7.0,0,0,0,1,0,0,1,0,0,0
sohna road,1,1.0,1.0,New Flat,584.55,508.3870087336245,450.0,11.0,0,0,0,0,0,0,0,0,0,0
sector 95,2,2.0,4.0,New Flat,1400.0,1078.228711790393,830.0,13.0,0,0,0,0,0,0,1,0,0,0
sector 92,4,3.0,2.0,New Flat,2000.0,1983.0,1900.0,16.0,0,0,0,0,0,0,1,0,0,0
sector 68,2,2.0,3.0,Under Construction,1245.0,1087.3362445414848,960.4439442473672,5.0,0,0,0,0,0,0,1,0,0,0
manesar,3,3.0,4.0,Moderately Old Flat,3442.35,2993.8346069868994,2650.0,6.0,1,0,0,0,0,0,1,0,0,0
sector 86,2,2.0,2.0,New Flat,1570.3466666666666,1360.0,1206.3481019793528,8.0,0,0,0,0,0,0,1,0,0,0
sector 99,2,1.0,2.0,Under Construction,762.5130000000001,663.1626091703057,587.0,7.0,0,0,0,0,0,0,0,0,0,0
sector 92,4,3.0,3.0,New Flat,1950.0,1703.056768558952,1504.3097921946714,13.0,0,0,0,0,0,0,0,0,0,0
sector 33,3,3.0,4.0,New Flat,1789.0,1562.4454148471616,1380.1078042237268,8.0,0,0,0,0,0,0,0,0,0,0
sector 3,2,1.0,2.0,Moderately New Flat,700.0,603.8018558951965,530.0,2.0,0,0,0,0,0,0,0,0,0,0
sector 110,2,1.0,1.0,Moderately New Flat,600.0,524.0174672489084,462.8645514445142,1.0,0,0,0,0,0,0,0,0,0,0
sector 11,3,2.0,0.0,Old Flat,1550.0,1353.7117903930132,1195.7334245649954,0.0,0,0,0,0,0,0,0,0,0,0
sector 104,2,2.0,3.0,Under Construction,1269.0,1108.296943231441,978.9585263051478,16.0,0,0,0,0,0,0,1,0,0,0
sector 2,1,1.0,1.0,Moderately Old Flat,649.5,564.8744541484716,500.0,1.0,0,0,0,0,0,0,0,0,0,0
sector 92,4,5.0,4.0,Moderately New Flat,1870.0,1633.1877729257642,1442.5945186687363,14.0,1,0,0,0,0,0,0,0,0,0
sohna road,2,2.0,2.0,Moderately New Flat,567.0,510.2857532751091,467.0,10.0,0,0,0,0,0,0,1,0,0,0
sector 22,3,3.0,3.0,New Flat,1860.0,1543.4770742358078,1300.0,13.0,0,0,0,1,1,1,1,0,1,1
sohna road,2,2.0,2.0,Moderately New Flat,950.0,720.0,610.0,3.0,0,0,0,0,0,0,0,0,0,0
sector 92,4,3.0,2.0,New Flat,2000.0,1983.0,1900.0,17.0,0,0,0,0,0,0,0,0,0,0
sector 85,2,2.0,3.0,Under Construction,1075.5720000000001,935.4320960698691,828.0,19.0,0,0,0,0,0,0,1,0,0,0
sector 3,2,2.0,1.0,Moderately New Flat,686.3050000000001,570.0,550.0000000000001,1.0,0,0,0,1,0,0,0,0,0,0
sector 2,3,3.0,4.0,Under Construction,2234.28,1943.1681222707425,1720.0,3.0,0,0,0,0,0,0,0,0,0,0
new gurgaon,2,2.0,2.0,Moderately New Flat,1200.0,1048.0349344978167,925.7291028890287,3.0,0,0,0,0,0,0,0,0,0,0
sector 105,2,2.0,1.0,New Flat,1045.15975,930.0774699781659,826.3298249704496,1.0,0,0,0,0,0,0,0,0,0,0
sector 65,2,2.0,2.0,Under Construction,1310.0,1144.10480349345,1010.5876039871896,16.0,0,0,0,1,1,1,1,1,1,1
sector 71,3,3.0,2.0,Moderately Old Flat,1762.0,1522.6198144104803,1339.0,15.0,1,0,0,1,0,0,1,0,1,0
sector 2,1,1.0,2.0,Moderately Old Flat,650.0,567.6855895196506,501.43659739822385,7.0,0,0,0,0,0,0,0,0,0,0
sector 61,2,2.0,2.0,Under Construction,1558.8,1355.698689956332,1200.0,2.0,0,0,0,0,0,0,1,0,0,0
sector 111,3,3.0,4.0,Under Construction,1864.7866666666666,1615.0,1432.5383711004815,5.0,0,0,0,0,0,0,0,0,0,0
sector 6,2,2.0,2.0,Moderately Old Flat,1104.15,960.2865720524019,850.0,1.0,0,0,0,0,0,0,0,0,0,0
sector 81,2,2.0,2.0,Moderately New Flat,1250.0,1091.703056768559,964.3011488427383,7.0,0,0,0,0,0,0,0,0,0,0
sector 37,3,2.0,3.0,Under Construction,1700.0,1484.7161572052403,1311.449562426124,22.0,0,0,0,0,0,0,1,0,0,0
sector 36,3,2.0,3.0,Under Construction,1454.88,1265.3187772925764,1120.0,2.0,0,0,0,0,0,0,0,0,0,0
sector 80,1,1.0,1.0,Moderately New Flat,889.815,773.8780021834061,684.9999999999999,15.0,0,0,0,0,0,0,0,0,0,0
sector 10,3,3.0,3.0,Moderately Old Flat,2143.35,1864.0856986899562,1650.0,2.0,0,0,0,0,0,0,0,0,0,0
sector 102,2,2.0,2.0,Under Construction,915.0,799.1266375545852,705.8684409528844,10.0,0,0,0,0,0,0,1,0,0,0
sector 36,1,1.0,1.0,Moderately New Flat,406.0,403.41757641921413,402.0,7.0,0,0,0,0,0,0,1,0,0,0
sector 82,3,2.0,3.0,Moderately New Flat,1948.5,1694.6233624454148,1500.0,2.0,0,1,0,1,0,0,1,1,0,0
sector 70,4,3.0,3.0,New Flat,2468.1,2146.522925764192,1900.0,2.0,0,0,1,0,0,1,1,0,0,1
sector 81,2,2.0,3.0,Moderately New Flat,1591.275,1383.9424126637555,1225.0,12.0,0,0,0,1,0,1,0,0,1,1
sector 85,4,4.0,4.0,New Flat,3482.0,3041.048034934498,2686.157280216332,23.0,0,0,0,0,0,0,1,0,0,0
sector 108,2,2.0,2.0,Under Construction,1381.0,1206.113537117904,1065.359909241457,3.0,0,0,0,0,0,0,1,0,0,0
sector 61,3,3.0,3.0,Under Construction,2012.151,1749.9810589519652,1549.0,1.0,0,0,0,0,0,0,0,0,0,0
sector 61,2,2.0,2.0,Under Construction,1454.88,1265.3187772925764,1120.0,4.0,0,0,0,0,1,0,1,0,0,0
dwarka expressway,3,4.0,3.0,Under Construction,3617.715,3146.350709606987,2785.0,6.0,0,0,0,0,0,0,0,0,0,0
sector 52,4,4.0,4.0,New Flat,2430.0,2122.2707423580787,1874.601433350283,12.0,0,0,0,0,0,0,0,0,0,0
sector 12,3,3.0,2.0,Moderately New Flat,1376.94,1197.53384279476,1060.0,3.0,0,0,0,0,0,0,1,0,0,0
sector 4,2,2.0,1.0,Old Flat,974.2500000000001,900.0,700.0,1.0,0,0,0,0,0,0,0,0,0,0
bptp,3,3.0,4.0,Moderately Old Flat,2600.0,2270.7423580786026,2005.7463895928954,7.0,0,0,0,0,0,0,0,0,0,0
sohna road,2,2.0,3.0,New Flat,1350.0,1179.0393013100438,1041.4452407501572,1.0,0,0,0,0,0,0,1,0,0,0
sector 104,3,2.0,2.0,Under Construction,1383.4650000000001,1203.4358624454148,1019.6651564791498,7.0,0,0,0,0,0,0,1,0,0,0
sector 2,2,2.0,1.0,Moderately New Flat,1286.01,1118.4514192139738,990.0,1.0,0,0,0,0,0,1,1,0,0,1
sohna road,2,2.0,1.0,New Flat,760.44759,661.3663084061136,585.41,11.0,0,0,0,0,1,0,0,0,0,0
sector 36,1,1.0,1.0,Moderately New Flat,352.0,307.42358078602615,271.5472035141149,3.0,0,0,0,1,0,0,1,0,0,0
sector 76,2,2.0,3.0,Moderately New Flat,1325.0,1157.2052401746726,1022.1592177733025,13.0,0,0,0,1,0,0,0,0,0,0
sector 65,3,3.0,4.0,Moderately New Flat,2143.35,1864.0856986899562,1650.0,3.0,0,0,0,0,0,0,0,0,0,0
sector 78,3,3.0,4.0,Old Flat,2512.554666666667,2176.0,1930.1569631669645,9.0,1,0,0,0,0,0,1,0,1,0
sector 104,2,2.0,2.0,Under Construction,1550.0,1353.7117903930132,1195.7334245649954,7.0,0,0,0,0,0,0,1,0,0,0
sector 61,3,3.0,2.0,Under Construction,1549.0,1352.8384279475983,1194.961983645921,3.0,0,0,0,0,0,0,0,0,0,0
sector 61,2,2.0,2.0,Under Construction,1327.8666666666666,1150.0,1020.0737627031292,3.0,0,0,0,0,0,0,0,1,0,0
sector 53,4,4.0,3.0,Under Construction,2895.471,2518.2103165938865,2229.0,21.0,0,0,0,0,0,0,0,0,0,0
sector 2,2,2.0,1.0,New Flat,649.5,564.8744541484716,500.0,1.0,0,0,0,1,0,0,0,0,0,0
sohna road,2,2.0,1.0,New Flat,957.2908333333335,1000.0,585.0,17.0,0,0,0,0,0,0,1,0,0,0
sector 86,2,2.0,1.0,Under Construction,1360.0,1187.7729257641922,1049.1596499408993,11.0,0,0,0,0,0,0,1,0,0,0
sector 65,2,2.0,3.0,Under Construction,1261.0,1101.3100436681223,972.7869989525543,16.0,0,0,0,0,0,0,1,0,0,0
sector 56,1,1.0,1.0,Moderately Old Flat,600.0,524.0174672489084,462.8645514445142,2.0,0,0,0,0,0,0,1,0,0,0
sector 105,3,2.0,1.0,Moderately New Flat,1234.05,1073.261462882096,950.0,1.0,0,0,0,1,0,0,0,0,0,0
sector 99,2,1.0,2.0,New Flat,553.0,505.8597161572052,470.0000000000001,5.0,0,0,0,0,0,0,0,0,0,0
sector 89,3,3.0,2.0,Under Construction,1848.477,1607.6326965065502,1423.0,2.0,0,0,0,0,0,0,1,0,0,0
sector 41,3,3.0,2.0,Old Flat,1640.0,1432.3144104803494,1265.1631072816726,14.0,0,0,0,1,1,1,0,0,0,1
sector 61,2,2.0,2.0,Under Construction,1493.85,1299.2112445414846,1150.0,4.0,0,0,0,0,0,0,0,0,0,0
sector 88,3,3.0,4.0,New Flat,1526.46789,1327.579239628821,1175.11,6.0,0,0,0,0,0,0,0,0,0,0
sector 82,2,2.0,3.0,Moderately Old Flat,1327.8666666666666,1150.0,1020.0737627031292,2.0,0,0,0,0,0,0,1,0,0,0
sector 76,3,3.0,3.0,New Flat,1960.0,1711.7903930131006,1512.0242013854136,1.0,1,0,0,0,0,0,0,0,0,0
sector 99,2,3.0,3.0,Moderately New Flat,1883.55,1638.1359170305677,1450.0,7.0,1,0,0,0,0,0,0,0,0,0
gwal pahari,2,2.0,1.0,Old Flat,1201.575,1045.0177401746726,925.0,11.0,0,0,0,1,0,0,0,0,0,0
sector 104,2,2.0,3.0,Moderately New Flat,1883.55,1638.1359170305677,1450.0,12.0,0,0,0,0,0,0,1,0,0,0
sector 3,2,2.0,3.0,Under Construction,1444.0,1144.1301855895197,913.0,14.0,0,0,0,0,0,0,1,0,0,0
sohna road,2,2.0,3.0,New Flat,1940.0,1175.97,834.96,1.0,0,0,0,0,0,0,1,0,0,0
sector 86,2,2.0,1.0,New Flat,1360.0,1187.7729257641922,1049.1596499408993,8.0,0,0,0,0,0,0,1,0,0,0
sohna road,3,2.0,4.0,Under Construction,1081.0,944.1048034934498,833.9276335192,4.0,0,0,0,0,0,0,1,1,0,0
sector 99,2,2.0,2.0,New Flat,553.0,496.5784661572052,453.4999999999999,11.0,0,0,0,0,0,0,1,0,0,0
sector 59,3,3.0,3.0,Under Construction,2981.205,2592.773744541485,2295.0,3.0,0,0,0,0,0,0,1,0,0,0
sector 86,2,2.0,1.0,Under Construction,745.02846,647.9561888646288,573.54,12.0,0,0,0,0,0,0,1,0,0,0
sector 33,3,4.0,4.0,New Flat,1344.93264,1164.78,1033.1839281055225,3.0,1,0,0,0,0,0,1,0,0,0
sector 4,2,2.0,1.0,Moderately New Flat,1234.05,1073.261462882096,950.0,4.0,0,0,0,0,0,0,0,0,0,0
sector 95,2,2.0,2.0,New Flat,667.6859999999999,580.6909388646288,514.0,14.0,0,0,0,0,0,0,1,0,0,0
sector 78,2,2.0,3.0,Under Construction,1621.0,1415.7205240174674,1250.5057298192628,14.0,0,0,0,0,0,0,0,0,0,0
sector 95,2,2.0,2.0,New Flat,1467.8700000000001,1276.6162663755458,1130.0,14.0,0,0,0,0,0,0,1,0,0,0
sector 6,2,2.0,0.0,Moderately New Flat,943.2183333333332,789.9999999999999,750.0,2.0,0,0,0,1,0,0,0,0,0,0
sector 95,2,2.0,2.0,New Flat,945.672,822.4572052401749,728.0,11.0,0,0,0,0,0,0,0,0,0,0
sector 89,3,3.0,2.0,Under Construction,1722.474,1498.047052401747,1326.0,4.0,0,0,0,0,0,0,1,1,0,0
sector 77,3,3.0,3.0,Under Construction,2025.0,1768.5589519650655,1562.167861125236,17.0,1,0,0,0,0,0,0,0,0,0
sector 95,2,2.0,1.0,New Flat,713.3718299999998,620.4242079694322,549.17,4.0,0,0,0,0,0,0,0,0,0,0
sector 88,4,4.0,3.0,Under Construction,2175.0,1745.0,1725.0,0.0,1,0,0,0,0,1,1,0,1,1
sector 105,3,2.0,1.0,Moderately Old Flat,974.2500000000001,847.3116812227074,750.0,0.0,0,0,0,0,0,0,0,0,0,0
sector 9,4,3.0,2.0,Moderately Old Flat,2338.2,2033.5480349344978,1800.0,4.0,0,0,0,1,0,0,0,0,0,0
sohna road,2,2.0,2.0,Moderately New Flat,567.0,500.0,467.0,3.0,0,0,0,1,0,0,1,0,0,0
sector 82,2,2.0,2.0,Moderately New Flat,1435.0,1253.2751091703058,1107.0177188714633,14.0,0,0,0,0,0,0,1,0,0,0
sector 37,3,3.0,3.0,Moderately New Flat,1920.0,1676.8558951965067,1481.166564622446,7.0,0,0,0,1,0,0,1,0,0,0
sector 88,2,2.0,1.0,New Flat,811.875,706.0930676855896,625.0,3.0,0,0,0,0,0,0,0,0,0,0
sector 92,3,3.0,0.0,Moderately New Flat,1572.0,1372.9257641921397,1212.7051247846275,0.0,0,0,0,0,0,0,1,0,0,0
sector 104,3,3.0,3.0,New Flat,1647.0,1438.4279475982532,1270.5631937151916,8.0,0,0,0,0,0,0,1,0,0,1
sohna road,2,2.0,2.0,Under Construction,1558.8,1350.0,1197.4778953471518,3.0,0,0,0,0,0,0,0,0,0,0
gwal pahari,1,1.0,1.0,Moderately Old Flat,624.0,544.9781659388645,481.37913350229496,11.0,0,0,0,0,0,0,0,0,0,0
sector 88,2,2.0,4.0,Moderately New Flat,1449.0,1265.5021834061135,1117.817891738502,9.0,0,0,0,1,0,0,0,0,0,1
sector 37,3,5.0,3.0,Under Construction,2025.0,1768.5589519650655,1562.167861125236,11.0,1,0,0,0,0,0,0,0,0,0
sector 112,2,2.0,2.0,Moderately New Flat,1729.6906666666666,1498.0,1328.7569535037283,4.0,0,0,0,0,0,0,1,0,0,0
sector 99,2,2.0,3.0,New Flat,1576.12,1365.0,1210.7832052954534,0.0,0,0,0,0,0,0,0,0,0,0
