price,facing,property_id,sector,society_name,society_stars,num_bedrooms,num_bathrooms,num_balconies,age_group,super_built_up_area,built_up_area,carpet_area,price_per_sqft,floor_number,total_floors,servant_room,study_room,pooja_room,other_additional_room,store_room,ac,bed,chimney,curtains,dining,exhaust,fan,fridge,geyser,light,microwave,modular,sofa,stove,tv,wardrobe,washing,water,Airy Rooms,Bank Attached Property,Centrally Air Conditioned,Club house / Community Center,False Ceiling Lighting,Feng Shui / Vaastu Compliant,Fitness Centre / GYM,High Ceiling Height,Intercom Facility,Internet/wi-fi connectivity,Lift(s),Low Density Society,Maintenance Staff,Natural Light,No open drainage around,Park,Piped-gas,Power Back-up,Private Garden / Terrace,Rain Water Harvesting,Recently Renovated,Security / Fire Alarm,Security Personnel,Separate entry for servant room,Shopping Centre,Spacious Interiors,Swimming Pool,Visitor Parking,Waste Disposal,Water Storage,Water purifier,Water softening plant,amenities_rating,connectivity_rating,construction_rating,environment_rating,green area_rating,lifestyle_rating,management_rating,safety_rating,nearby_locations,description_keywords,total_num_rooms,furnished,floor_category
1.85,North,B68809960,sector 79,bestech altura,,3,4.0,4.0,New Flat,2150.0,1877.7292576419215,1658.5979760095097,8604.651162790698,11.0,22.0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,4.0,,4.0,,3.0,,4.0,"sapphire 83 mall|nh -8|golf course extension road|mount olympus junior school|amity university gurugram|miracles apollo hospital|indira gandhi international airport|imt manesar|savoy suites, manesar|golden greens golf & resorts",lovely|bhk|apartment|flat|sector|gurgaon|available|sale|gurgaon|popular|project|bestech|altura|flat|occupy|super|build|area|sq|ft|consist|bedroom|bathroom|balcony|residential|build|floor|total|flat|sale|locate|floor|ready|project|expect|immediate|possession|year|old|property,12.0,0,Mid rise
0.86,,K68809718,sector 89,smart world gems,,2,3.0,3.0,Under Construction,1103.0,963.3187772925764,850.8993337388322,7796.917497733454,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,4.0,,4.0,,4.0,sant soordas sihi metro station|airia mall|dwarka expressway|pataudi road|nh-8|kmp expressway|rps international school|genesis hospital sector 84|gurgaon railway station|vatika business park sector 49|holiday inn gurugram sector 90|de adventure amusement park|national tennis academy sector 98|imt manesar,proud|owner|bhk|apartment|available|smart|world|gem|sector|gurgaon|gurgaon|unit|locate|floor|super|build|area|sq|ft|ownership|freehold|type,8.0,0,Low rise
1.85,South-West,Z68808868,sector 102,emaar imperial gardens,3.8,3,3.0,4.0,Moderately New Flat,2630.475,2287.74153930131,2025.0,7032.950322660357,0.0,14.0,1,0,0,0,0,5,0,0,0,0,1,8,0,0,20,0,1,0,0,0,5,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,5.0,3.0,4.0,,5.0,,4.0,,satya the hive mall|gurugram road|dwarka expy|gurugram global heights school|sunrise university|the signature super speciality hospital|indira gandhi intl airport|basai dhankot railway station|country inn & suites by radisson|nehru stadium,private|garden|area|maintain|hassle|wait|lift|rush|hour|ground|floor|complete|sun|light|able|bonfire|inside|house|extend|balcony|area,11.0,1,Low rise
2.85,East,N68807188,sector 113,la vida by tata housing,,3,3.0,4.0,New Flat,2217.0,1936.2445414847161,1710.2845175874804,12855.209742895806,10.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,,,,,,,,,"dwarka sector 21|pacific d21 mall|bajghera road|dwarka expy|euro international school, sector- 109.|the northcap university|rion's hospital|indira gandhi intl airport|bijwasan railway station",la|vida|tata|housing|popular|destination|buy|flat|sector|gurgaon|society|purchase|bhk|flat|residential|flat|east|face|direction|floor|plan|additionally|contain|bathroom|balcony|flat|spread|super|build|area|sq|ft|flat|situate|floor|floor|tall|residential|build|ready|project|expect|immediate|possession|year|old|property|proximity|landmark|like|close|market|close|railway|station|close|school|make|ideal|property|family|flat|offer|modern|lifestyle|present|amenity|swim|pool|club|house|community|center|cctv|surveillance|fitness|centre|gym|park|visitor|parking|maintenance|staff|society|provide|continuous|water|supply|municipal|corporation|borewell|tank,11.0,0,Mid rise
0.42,,E68804110,sector 36,the serenas,,2,2.0,1.0,Moderately New Flat,689.769,599.8966703056769,531.0,6088.995011373372,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,good|class|property|available|sector|sohna|location|gurgaon,5.0,0,Low rise
6.15,North-East,L68803564,sector 65,m3m golfestate,4.4,3,4.0,2.0,Moderately Old Flat,3365.8533333333335,3355.0,2200.0,18271.740895820378,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0,,5.0,,5.0,,sector 54 chowk metro station|sahara mall|nh 248a|shiksha bharti public school|gurugram university|park hospital|indira gandhi international airport|garhi harsaru junction|holiday inn express gurugram,good|unit|m|golf|estate|l|shape|wraparound|balcony|open|apartment|ample|sunlight|vaastu|perfect|east|entry|y|m|golf|estate|sector,9.0,0,High rise
6.25,South-East,E68802270,sector 48,central park resort belgravia residences,,3,5.0,4.0,Moderately Old Flat,3741.12,3253.6768558951962,2880.0,16706.227012231633,5.0,17.0,1,0,0,0,0,0,0,1,0,0,1,6,0,4,55,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,5.0,,4.0,,4.0,,4.0,"decathlon sohna road|raheja mall|elements one mall|gd goenka public school|mount olympus school|basant valley global school|lotus valley school|park hospital (gurugram, haryana)|ck birla hospital|cdas super speciality hospital|orchid business park|candor techspace|jmd megapolis|splendor trade tower|doubletree by hilton",situate|sector|gurgaon|central|park|resort|belgravia|residence|plan|society|offer|pleasant|live|experience|resident|bhk|flat|gurgaon|opportunity|community|flat|sq|ft|carpet|area|come|bathroom|balcony|flat|total|floor|property|situate|floor|project|ready|easily|year|old|property,13.0,1,Low rise
0.42,North,I68801870,sector 37,apex builders,,2,2.0,2.0,Moderately New Flat,974.2500000000001,847.3116812227074,750.0,4311.008468052347,4.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,4.0,,5.0,,4.0,,4.0,kamla hospital gurgaon|shri multispeciality hospital|shri balaji hospital and trauma center|yadav hospital gurgoan|chandna dental surgery orthodontic and implant centre|the muskan dental clinic|harshila dental clinic|dental xpert dental clinic|gautam hospital|clove dental|esic hospital gurugram|sai dental clinic|sunrise hospital gurgaon|bhanu dental care|nutan dental hospital|ankur clinic and maternity home|shri ram dental clinic|mangalam hospital and heart centre gurgaon|navjeevan hospital and maternity centre|parmar dental clinic & lab|ayushman hospital and trauma centre|shiv mahima patient care bureau|rachna dental clinic|vaishnavi nursing home|shri gobind hospital|lal superspeciality hospital|shree krishna hospital gurgaon|dr. madan clinic|taneja hospital|dev man kathuria clinic|boxer fuel point|basai dhankot railway station,car|parking|available|connect|newly|develop|dwaka|expressway,6.0,0,Low rise
1.35,North-East,M66302926,sector 3,godrej habitat,,2,2.0,0.0,Under Construction,1202.008,1056.0,912.0,11231.206447877219,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,4.0,,4.0,,4.0,chintapurni mandir|sheetla mata mandir|state bank atm|sneh hospital gurgaon|jiya clinic|dr. mittal clinic|dr. anurag's child care clinic|yashroop medical centre|dr. sindhu clinic|jain sant phool chand ji charitable hospital|sarvodya hospital|bhardwaj hospital|dr. hitesh dawar|r k hospital gurgaon|prateek nursing home and polyclinic|chirag hospital pvt. ltd|kr dental hub|gurgaon eye centre|shree krishna hospital gurgaon|dr. ashok jain|gh gurgaon|aryan hospital|dr. agya ram sharma clinic|sparsh hospital gurgaon|d.r. rajnis gupta clinic|pearl dental clinic|bhatnagar maternity and nursing home|geeta nursing home gurgaon|ravi clinic and health care centre|taneja hospital|dr. sarvejeet singh|centre for sight gurgaon new railway road|kidney clinic|jeevan jyoti hospital gurgaon|jackson hospital|esic hospital gurugram|dr. tomar clinic|children hospital|indian bank|kotak bank|hdfc bank|state bank of india|pizza hut|st. michaels sr. sec. school|lieutenant atul kataria school|dronacharya government college|gurgaon railway station|gurgaon railway station|gurgaon railway station,self|own|property|shift|country|resale|agency|godrej|habitat|godrej|habitat|gurgaon,4.0,0,Low rise
1.6,,Q68796936,sector 2,ompee k s residency,,2,2.0,2.0,Moderately New Flat,771.606,671.0708515283843,594.0,20735.97146730326,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,4.0,,4.0,,4.0,palam vihar vyapar kendra|palam triangle|ram mandir|kalyan hospital gurgaon|metro hospital and heart institute gurgaon|dgd bamnoli|dr kapoor's dental care and implant centre|axis bank|big cinemas|cafe coffee day|pizza hut|domino's pizza|moti mahal|pind baluchi|mcdonald's|chiranjiv bharati school|masti ki pathshala teach india|palam vihar railway station,proud|owner|bhk|apartment|available|ompee|k|s|residency|new|palam|vihar|gurgaon|unfurnishe|apartment|unit|locate|floor|carpet|area|sq|yard|ownership|freehold|type,6.0,0,Low rise
3.25,,Q68795508,sector 43,bhawna cghs,,4,4.0,4.0,Moderately Old Flat,3200.0,3084.8799126637555,3000.0,10156.25,12.0,12.0,0,0,1,0,0,7,0,1,1,0,0,7,0,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,,5.0,,4.0,,4.0,,4.0,sector 42-43 metro station|sector 53-54 metro station|hanuman mandir|new life church|hdfc atm|rbs atm|hdfc bank atm|standard chartered atm|kotak mahindra bank atm|standard chartered atm|paras hospital gurgaon|arihant hospital|gupta|marwah clinic|the dental lounge|sitaram bhartia|dr. naval mendiratta|fortis memorial research institute fortis vivekanand hospital|max hospital|guardian pharmacy|chikitsa|bharat petroleum|hdfc bank & atm|icici bank|hdfc bank|axis bank|sagar ratna|cafe tonini|shophouse by kylin|carl's jr.|starbucks|clock tower|balaji vegetarian paradise|the chicken boat|pwo house|naveidyam|blue tokai coffee roasters|starbucks|nowhere brewpub and cafe|fat|dighent cafe|drunken monkey|stones2milestones|ncr library|bahrisons library,bhk|pooja|huge|spacious|room|hall|open|kitchen|panaromic|balcony|magnificent|view|golf|course|road|walk|distance|horizon|center|horizon|center|baani|square|galleria|vyapar|kendra|ecofor|trailin|vicinity|walk|distance|good|school|heritage|xperiential|school|ambience|public|school|excelsior|american|schoollocation|wise|find|well|deal|huge|property|centrally|locate,13.0,1,Mid rise
0.45,,S68791370,sector 88,adani aangan arcade,,2,2.0,1.0,New Flat,812.4855300000002,706.6240496724891,625.47,5538.56017595784,8.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,"reliance trends newtown square mall|pataudi rd, harsaru|euro intl school, sector 37d, gurugram|sgt university|genesis hospital|indira gandhi intl airport",flat|floor|tower|drive|dwarka|expressway|min|drive,5.0,0,Mid rise
0.85,,Y68788154,sector 92,sare green parc,,3,2.0,2.0,Moderately New Flat,1501.0666666666666,1300.0,1153.126862186146,5662.63990051519,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,5.0,,4.0,,3.0,huda city centre metro station|iffco chowk metro station|axis bank atm|punjab national bank atm|hdfc atm|axis bank atm|citi bank atm|icici atm|citi bank atm|icici bank atm|centre for sight gurgaon sector 29|sangwan hospital gurgaon|shivam hospital gurgaon|umkal hospital|dr. kutbuddin akbary|max hospital|dr. naval mendiratta|fortis memorial research institute fortis vivekanand hospital|community center sukhrali|gardian pharmacy|city medical|pizza hut|hops 'n' brew|spaghetti kitchen & bar|domino's pizza|mcdonald's|tocpao|zura|beer & whisky bar|the oriental bloom chinese and thai|gola sizzles|ardor 29|adda|gung the palace korean restaurant|walking street|mob ministory of beer|park baluchi|bikanervala|dhabba|black mambaa|gravity space bar|kfc|swagath|distillery|roots|cafe coffee day|32nd milestone|pizza hut|management development institute|salvan public school,good|class|property|available|sector|location|gurgaon,7.0,0,High rise
0.75,North-East,M68785780,sector 90,shree vardhman flora,3.8,2,2.0,3.0,Moderately New Flat,1688.7,1468.6735807860264,1300.0,4441.286196482501,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0,,5.0,,4.0,,iris broadway mall|dwarka expressway|saraswati model school|sgt university|aarvy healthcare hospital|indira gandhi international airport|garhi harsaru junction|orchid business park|holiday inn gurugram sector 90|flying wings badminton academy,good|class|property|available|sector|location|gurgaon,7.0,0,Mid rise
0.82,,G39938621,sector 68,supertech hues,,2,2.0,4.0,Under Construction,1180.0,1030.5676855895197,910.3002845075448,6949.152542372881,21.0,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,,3.0,,4.0,,4.0,,5.0,sri radhe krishna temple|icici bank atm|kamal hospital and maternity centre|gobind hospital|sona devi memorial hospital and trauma centre|sanjeevani hospital gurgaon|sai dharamraj hospital|sai heart and trauma center|ekta hospital|divine look clinic centre|skin clinic|kore tech park|spaze business park|icici bank|state bank of india|union bank of india|central bank of india|indusind bank|hdfc bank|srs cinemas|starbucks|nook|nirula's|domino's pizza|india,residential|apartment|sell|property|come|good|construction|quality|age|apr|locate|gurgaon|unfurnishe|property|property|bedroom|bathroom|expect|price|lac|locate|floor|freehold|property|position|gate|society,9.0,0,High rise
1.8,East,Y68783892,sector 109,chintels paradiso,3.9,3,3.0,2.0,Moderately Old Flat,2030.0,1890.52538209607,1785.0,8866.995073891627,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,5.0,5.0,4.0,,5.0,,4.0,,gyaananda school|the northcap university|park hospital|igi airport|gurgaon station|wtc plaza|altrade business centre|radisson blu hotel,greenery|side|balcony|child|play|area|trapezium|shape|green|area|easily|njoy|refresh|air|east|face|good|sunshine|free|parking|basketball|face|house|excellent|sr|citizen|grand|child,9.0,0,Low rise
0.3,North-East,I68780016,sohna road,breez global hill view,,2,2.0,2.0,New Flat,655.0,598.2137008733625,555.0,4580.152671755725,6.0,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,,5.0,,4.0,,4.0,,4.0,huda city centre|omaxe city centre|ninex city mart|vaels ravindra bharathi global school|anjali nursery|polaris hospital|axis bank|triangular park|flow sports life badminton club|basai dhankot railway station|cars24|radisson hotel gurugram|mcdonald's|petrol pump|indian post office,low|density|project|family|reside|society|open|aravalli|hill|view|security|gate|society|shopping|complex|inside|society|community|center|crutch|school|hospital|petrol|pump|near|society|road|head|society|national|highway|delhi|mumbai|expressway,6.0,0,Low rise
0.78,North,H68779518,sector 37,ild greens,4.1,2,2.0,3.0,Moderately Old Flat,1365.0,1068.1,900.0,5714.285714285715,1.0,19.0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,10,0,1,0,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,4.0,4.0,5.0,,5.0,,4.0,,the esplanade mall|gurgaon road|delhi jaipur expressway|green field public school|sunrise university|k.d. hospital|indira gandhi international airport|gurgaon railway station|infinity business park,room|ventilate|airy|good|open|space|good|sunlight|locate|floor|main|sector|ride,7.0,1,Low rise
2.0,North,V68773394,sector 43,ansal sushant lok ci,,3,3.0,2.0,Old Flat,1714.68,1491.2685589519651,1320.0,11663.983950358084,1.0,3.0,1,0,0,0,0,0,3,0,1,1,1,6,0,3,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,5.0,,4.0,,4.0,,4.0,huda city centre metro station|sector 42-43 metro station|hanuman mandir|new life church|hdfc atm|standard chartered atm|hdfc bank atm|rbs atm|icici atm|citi bank atm|axis bank atm|hdfc atm|kotak mahindra bank atm|standard chartered atm|gupta|arihant hospital|paras hospital gurgaon|fortis memorial research institute fortis vivekanand hospital|dr. naval mendiratta|dr. kutbuddin akbary|max hospital|pernod ricard charitable dispensary|guardian pharmacy|chikitsa|gardian pharmacy|city medical|bharat petroleum|icici bank|hdfc bank|axis bank|pwo house|balaji vegetarian paradise|the chicken boat|naveidyam|sagar ratna|cafe tonini|shophouse by kylin|carl's jr.|starbucks|ccd|stones2milestones|school of inspired leadership soil|st. angels sr|st. angels jr|ncr library|bahrisons library,huge|inside|bebroom|quote|spacious|attach|bathroom|renovate|frm|inside|near|market,9.0,1,Low rise
0.74,North-West,K68771888,sohna road,ashiana mulberry,,2,2.0,4.0,New Flat,1571.79,1366.9961790393013,1210.0,4708.008067235445,12.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,,5.0,,4.0,,4.0,,4.0,"discount department store|badshahpur sohna rd hwy, sohna rural|gd goenka university, gurugram|sohna public school pathane ware|vardaan hospital & trauma centre|indira gandhi intl airport",available|fully|furnish|kitchen|master|bedroom|wooden|floor,8.0,0,Mid rise
3.2,,L68771822,sector 106,godrej meridien,,3,3.0,4.0,Under Construction,2600.598,2261.7573144104804,2002.0,12304.862189388748,6.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,"huda metro station|gurgaon dreamz mall|dwarka expressway|delhi ajmer expressway|euro international school, sector- 109|the northcap university|metro hospital, palam vihar|gurgaon railway station|infinity business park",clubhouse|face|inventory|directly|owner|agent|excuse|price|persqft|price|non|negotiable,11.0,0,Low rise
1.3,North,E62464936,sector 82,mapsko casa bella,3.8,4,4.0,4.0,Moderately New Flat,1960.0,1711.7903930131006,1512.0242013854136,6632.653061224491,1.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,4.0,4.0,4.0,,4.0,,4.0,,vatika city centre mall|pataudi road|broadways international school|dpg institute of technology|aarvy healthcare|indira gandhi international airport|sultanpur national park|imt manesar|holiday inn gurugram|skyjumper trampoline park|huda mini golf course,spacious|completely|fill|society|main|road|opposite|shopping|mall,13.0,0,Low rise
0.25,East,K59141252,sector 3,pooja apartment,,2,2.0,2.0,Moderately New Flat,909.3000000000002,790.8242358078604,700.0,2749.367645441548,2.0,4.0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,3.0,,4.0,,4.0,palam vihar vyapar kendra|palam triangle|chintapurni mandir|sheetla mata mandir|ram mandir|state bank atm|jiya clinic|dr. mittal clinic|dr. anurag's child care clinic|yashroop medical centre|chirag hospital pvt. ltd|kalyan hospital gurgaon|r k hospital gurgaon|sneh hospital gurgaon|dr. sindhu clinic|bhardwaj hospital|sarvodya hospital|jain sant phool chand ji charitable hospital|gh gurgaon|jeevan jyoti hospital gurgaon|dr. hitesh dawar|gurgaon eye centre|children hospital|dr. tomar clinic|dr. agya ram sharma clinic|sheetla clinic|prateek nursing home and polyclinic|nidhi clinic|dr. babita sharma|kishor clinic|sparsh hospital gurgaon|kr dental hub|bhatnagar maternity and nursing home|axis bank|indian bank|kotak bank|hdfc bank|big cinemas|mcdonald's|pizza hut|moti mahal|pind baluchi|cafe coffee day|lieutenant atul kataria school|gurgaon railway station|gurgaon railway station|gurgaon railway station,floor|car|parking|ground|level|instalment|available,6.0,0,Low rise
0.95,,J68768928,sohna road,signature global park,4.0,3,2.0,4.0,Moderately New Flat,1190.4064866666668,1210.73,756.6,7980.46726593498,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.0,5.0,5.0,,5.0,,4.0,,sector 55-56 metro|global city centre|sohna road dhunela|gd goenka university|maharana pratap school|vardaan hospital and trauma centre|indira gandhi international airport|garhi harsaru railway station gurgaon,low|rise|build|amenity|available|society|like|club|grocery|shop|park|multi|purpose|etc,9.0,0,Low rise
1.99,East,P68756334,sector 90,dlf new town heights 1,3.9,4,4.0,4.0,Moderately New Flat,3542.373,3080.8252729257642,2727.0,5617.703161129559,9.0,29.0,1,0,1,0,0,0,0,1,0,0,1,8,0,6,10,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,5.0,4.0,4.0,,5.0,,4.0,,manish gallexie 91|nh-8 imt manesar|rhm public school|silver streak multi speciality hospital|airport|holiday inn gurugram,bhk|flat|locate|dlf|new|town|height|house|spacious|flat|sector|gurgaon|cover|car|parking|good|interior|view|greenery|construct|area|sq|ft|flat|comprise|bathroom|balcony|servant|room|attach|bathroom|residential|build|floor|total|flat|sale|locate|floor|add|advantage|year|old|flat|available|immediate|possession|project|ready|modern|amenity|offer|like|swim|pool|club|shopping|centre|club|house|community|center|cctv|surveillance|fitness|centre|gym|park|provide|pleasant|live|experience,14.0,1,Mid rise
1.05,West,V68755796,sector 106,paras dews,,2,2.0,2.0,New Flat,1799.115,1564.7022379912664,1385.0,5836.202799709857,5.0,8.0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,,,,,,,,,mg road metro station|neosquare shopping mall|dwarka expressway|glorious world school|dpg institute of technology|chirag hospital|indira gandhi international airport|gurgaon|country inn & suites by radisson|skyjumper trampoline park|hamoni golf camp,main|dwarka|expressway|close|delhi|border|daily|need|shop|operational|society|mall|school|medical|facility|min|walk|distance,6.0,0,Low rise
1.83,,I68755244,sector 85,godrej air,,3,3.0,4.0,Under Construction,2375.871,2066.310753275109,1829.0,7702.438389963091,18.0,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,,5.0,,5.0,,5.0,,4.0,sapphire 83 mall|sector 86 road|dwarka expy|euro international school|sushant university|shri balaji’s multispeciality hospital|indira gandhi intl airport|garhi harsaru junction,godrej|air|gurgaon|seek|destination|apartment|bhk|flat|sector|gurgaon|opportunity|community|flat|sq|ft|carpet|area|come|bathroom|balcony|flat|lie|level|storey|build|property|currently|construction|expect|possession|march,10.0,0,High rise
2.25,East,Y62594040,sector 82,dlf the primus,3.9,3,3.0,4.0,Moderately New Flat,2727.9,2372.4727074235807,2100.0,8248.102936324645,29.0,31.0,1,0,0,0,0,5,0,1,0,0,1,7,1,4,10,1,1,0,1,0,3,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,5.0,4.0,4.0,,5.0,,4.0,,sapphire 83|nh 48|cambridge montessori|miracles apollo hospital|igi airport|garhi harsaru junction|hyatt regency,locate|popular|residential|address|gurgaon|gurgaon|dlf|primus|prefer|destination|apartment|gurgaon|bhk|flat|ticket|community|property|face|east|direction|contain|bathroom|balcony|apartment|spread|carpet|area|sq|ft|property|locate|floor|floor|tall|build|old|property|available|immediate|possession|project|ready|property|offer|close|proximity|important|landmark|close|school|close|hospital|close|market|close|railway|station|dlf|primus|design|provide|modern|facility|swim|pool|shopping|centre|club|house|community|center|cctv|surveillance|fitness|centre|gym|park|maintenance|staff|visitor|parking|resident|project|enjoy|access|clean|water,11.0,1,High rise
2.8,,R68745658,sector 65,emaar mgf emerald floors premier,3.8,3,3.0,4.0,Moderately New Flat,2143.35,1864.0856986899562,1650.0,13063.662024401056,3.0,5.0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0,4.0,5.0,,4.0,,4.0,,worldmark gurgaon|sohna road|golf course road|ck birla hospital|delhi international airport|lemon tree hotel,emaar|mgf|emerald|floor|premier|popular|destination|buy|flat|sector|gurgaon|society|purchase|bhk|flat|contain|bathroom|balcony|flat|spread|carpet|area|sq|ft|residential|build|floor|total|flat|sale|locate|floor|year|old|property|available|immediate|possession|project|ready|emaar|mgf|emerald|floor|premier|design|provide|modern|facility|swim|pool|shopping|centre|club|house|community|center|fitness|centre|gym|park,12.0,1,Low rise
